Person_ID,Family_Line_ID,Generation,First_Name,Gender,Ethnicity,Mother_ID,Father_ID,Spouse_ID,Shared_Ancestry_Key,DOB,DOD,Longevity_Avg_Lifespan,Generation_Avg_Lifespan,Cause_of_Death,Eye_Color,Hair_Color,Skin_Tone,Blood_Group,Birthmark,Freckles,Baldness,Beard_Style_Trend,Condition_Diabetes,Condition_Heart_Issue,Condition_Asthma,Condition_Color_Blindness,Left_Handed,Is_Twin,Nature_of_Person,Recipes_Cuisine,Family_Traditions,Native_Location,Migration_Path,Socioeconomic_Status,Education_Level,Other_Disease,Passion,Disability,Email,Password
P0067,F04,1,Person_67,F,South Asian,N/A,N/A,N/A,IHBEIF,01-01-1910,01-01-1987,77,82.9787234,Infection,Blue,Black,Light,B,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Sweet_R3,Festival_U1,Village_4,,Medium,Bachelor's,,,,person67.p0067@kulsetufamily.com,04dfff816296de5a8727950af13fc799caae56c18ac7582b8dea2ec5bd258329
P0068,F03,1,Person_68,M,Western European,N/A,N/A,N/A,DAGJCJ,01-01-1904,31-12-1989,86,83.27751196,Infection,Brown,Gray,Medium,A,No,No,No,Full Beard,No,No,No,No,Yes,No,Calm,Festive_F3,Festival_U1,Village_6,,High,Bachelor's,,,,person68.p0068@kulsetufamily.com,91d134a41204698094cdf74e6c7680aa68913b4efba0ad7e8005dc33434001f1
P0069,F03,1,Person_69,M,African,N/A,N/A,N/A,JEAGGD,01-01-1914,01-01-1992,78,83.27751196,Heart Failure,Green,Red,Light,O,No,No,No,Full Beard,No,Yes,No,No,Yes,No,Extrovert,Festive_F2,Ritual_S3,Village_3,,High,High School,,,,person69.p0069@kulsetufamily.com,34606c0609f9e7a17f11bee440a16269fba123f8530079985e8841770b834af9
P0070,F01,1,Person_70,M,Western European,N/A,N/A,N/A,JGEEFB,01-01-1904,31-12-1990,87,84.55913978,Accident,Brown,Black,Medium,O,No,No,No,Moustache,No,No,No,No,No,No,Extrovert,Festive_F3,Festival_U1,City_3,,Medium,Bachelor's,,,,person70.p0070@kulsetufamily.com,aaac87205bc7fac2f8394d705cd788b31e4af6e6adaf8f174ca71be9b3de1a6e
P0071,F01,1,Person_71,F,Western European,N/A,N/A,N/A,BHJCEA,01-01-1918,01-01-2010,92,84.55913978,Accident,Blue,Gray,Dark,B,No,No,No,N/A,No,No,No,No,Yes,No,Introvert,Festive_F2,Ritual_S3,City_1,,Low,Bachelor's,,,,person71.p0071@kulsetufamily.com,dc0e92b809cdae85d460c73e920f0c58f2b6d92e9588869091a3dc7e839a7a74
P0072,F05,1,Person_72,M,Mixed,N/A,N/A,N/A,ICFCDJ,01-01-1920,31-12-2006,87,82.87634409,Old Age,Green,Blonde,Medium,B,No,Yes,No,Moustache,No,No,No,No,No,No,Calm,Festive_F1,Ritual_S2,City_9,,High,Bachelor's,,,,person72.p0072@kulsetufamily.com,dff53cff434794a3ee90ecb0c18ded8e50532cb18b699a3d6e795fb683c875cf
P0073,F02,1,Person_73,F,Western European,N/A,N/A,N/A,FHGDID,01-01-1907,01-01-1987,80,84.40932642,Old Age,Blue,Gray,Medium,O,No,Yes,No,N/A,No,No,No,No,Yes,No,Extrovert,Festive_F3,Ritual_S1,City_1,,Medium,PhD,,,,person73.p0073@kulsetufamily.com,9dcc311c6bf1a8087e94592b750c27fda97449e7e390b091b2753a9f5289e6ce
P0074,F05,1,Person_74,F,Western European,N/A,N/A,N/A,HAEAIB,01-01-1904,31-12-1969,66,82.87634409,Heart Failure,Green,Black,Light,A,No,No,No,N/A,No,Yes,No,No,Yes,No,Calm,Festive_F2,Ritual_S2,City_2,,High,Bachelor's,,,,person74.p0074@kulsetufamily.com,37c4d44e447c865b5686fc51f4c66f55456c5b42c4cfab75fb0028b56607ec3a
P0075,F04,1,Person_75,M,Mixed,N/A,N/A,N/A,HJBCJA,01-01-1919,01-01-2008,89,82.9787234,Old Age,Green,Red,Medium,AB,No,Yes,No,Full Beard,No,No,No,No,No,No,Extrovert,Festive_F1,Ritual_S3,Village_3,,High,High School,,,,person75.p0075@kulsetufamily.com,249ceaf3821463b98ce7eee023e51ff60bba8e5e7189c3b959e4943e35b3c9fc
P0076,F01,1,Person_76,M,South Asian,N/A,N/A,N/A,FCDCIG,01-01-1912,31-12-1986,75,84.55913978,Accident,Blue,Brown,Dark,O,No,Yes,No,Full Beard,No,No,No,No,Yes,No,Spiritual,Festive_F2,Festival_U3,Village_4,,High,High School,,,,person76.p0076@kulsetufamily.com,655abc3dfd07df56b1154d7ca1852edc01d9e1ee81c00cffa701e9c6a826a78a
P0077,F03,1,Person_77,M,Western European,N/A,N/A,N/A,GGBACJ,01-01-1909,01-01-1989,80,83.27751196,Accident,Blue,Red,Dark,O,No,No,Yes,Moustache,No,No,No,No,Yes,No,Spiritual,Sweet_R3,Ritual_S1,City_6,,High,Bachelor's,,,,person77.p0077@kulsetufamily.com,97133ad1106bd37c675eb641425ffd255ea8ed689c5229b21d11815213a5cdb7
P0078,F03,1,Person_78,F,Western European,N/A,N/A,N/A,EACEEF,01-01-1920,01-01-2000,80,83.27751196,Accident,Hazel,Blonde,Medium,O,No,No,No,N/A,No,No,No,No,No,No,Extrovert,Festive_F1,Ritual_S1,Village_1,,Low,High School,,,,person78.p0078@kulsetufamily.com,fb2ece5518be9bba24b438347f7e0cccecdba24c8b12833f9ea021584723ee49
P0079,F05,1,Person_79,M,Mixed,N/A,N/A,N/A,AEGEEC,01-01-1907,31-12-1981,75,82.87634409,Infection,Blue,Gray,Light,AB,No,Yes,No,Full Beard,No,No,No,No,Yes,No,Calm,Festive_F1,Ritual_S2,Village_7,,Medium,Bachelor's,,,,person79.p0079@kulsetufamily.com,fec905f422d09c078c04c2cf80d00f4115701e037f9576063c0c836fa06c7782
P0080,F01,1,Person_80,F,East Asian,N/A,N/A,N/A,FEICGF,01-01-1904,01-01-1992,88,84.55913978,Accident,Hazel,Gray,Dark,AB,No,No,No,N/A,No,No,No,No,No,No,Calm,Sweet_R2,Festival_U3,City_2,,Low,High School,,,,person80.p0080@kulsetufamily.com,1532a2b6d39dc46985ff9c3376c3c879e4005f0725ab0b7420aff12db11c27aa
P0081,F03,1,Person_81,M,East Asian,N/A,N/A,N/A,EAHJEA,01-01-1904,31-12-1981,78,83.27751196,Accident,Hazel,Brown,Medium,AB,No,Yes,No,Moustache,No,No,No,No,No,No,Aggressive,Festive_F3,Ritual_S1,Village_9,,Medium,PhD,,,,person81.p0081@kulsetufamily.com,9d1cb4b88a3945f66cc328b589d6b0d6416df62515fe677a791382db12d8d0e8
P0082,F04,1,Person_82,M,Mixed,N/A,N/A,N/A,JJBBAJ,01-01-1901,01-01-1987,86,82.9787234,Accident,Green,Black,Light,A,Yes,No,No,Moustache,No,No,No,No,No,No,Extrovert,Festive_F2,Festival_U1,City_9,,High,Bachelor's,,,,person82.p0082@kulsetufamily.com,c64d98e7b54c420c04d43e85d639601632530efb465d77b2cb0ba213c4e4c38c
P0083,F03,1,Person_83,M,South Asian,N/A,N/A,N/A,GEAIIA,01-01-1908,01-01-2000,92,83.27751196,Accident,Blue,Red,Medium,AB,No,No,Yes,Full Beard,No,No,No,No,No,No,Artistic,Festive_F2,Ritual_S3,City_3,,High,PhD,,,,person83.p0083@kulsetufamily.com,7295fd010390f348ee1a0a0361e209167ea67fe0d7daacc3cf73e800b6e529aa
P0084,F03,1,Person_84,F,African,N/A,N/A,N/A,EGAHCI,01-01-1920,31-12-2000,81,83.27751196,Accident,Hazel,Brown,Light,A,Yes,No,No,N/A,No,No,Yes,No,No,No,Artistic,Festive_F1,Ritual_S3,City_4,,Medium,Bachelor's,,,,person84.p0084@kulsetufamily.com,c8c924e28d996e99c7c6e927c8a356efd274256a01e9c2a8509e64b0c397aaaf
P0085,F04,1,Person_85,M,Mixed,N/A,N/A,N/A,CJGCHF,01-01-1908,01-01-1984,76,82.9787234,Infection,Brown,Blonde,Dark,O,No,No,No,Moustache,No,No,No,No,Yes,No,Spiritual,Sweet_R3,Ritual_S2,City_4,,Medium,PhD,,,,person85.p0085@kulsetufamily.com,f050ce4ddcc83d693a3c0d5a2957725dbd56c8893d5ccee00c44184179dd7496
P0086,F05,1,Person_86,F,South Asian,N/A,N/A,N/A,HAAAIB,01-01-1911,31-12-1993,83,82.87634409,Accident,Green,Brown,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F2,Ritual_S3,Village_9,,Medium,Bachelor's,,,,person86.p0086@kulsetufamily.com,7e9edbf7f4781d26eb970ca4d5e51275cce10327de96d9a2f897c38ab82d79f7
P0087,F02,1,Person_87,M,African,N/A,N/A,N/A,AAHFEJ,01-01-1919,31-12-1996,78,84.40932642,Old Age,Green,Red,Medium,B,No,No,No,Full Beard,No,No,No,No,No,No,Spiritual,Festive_F1,Festival_U2,City_5,,High,PhD,,,,person87.p0087@kulsetufamily.com,284e40de545c94dab064b23a454823b68b796fc90eebbad1bf76905a5b09f8fe
P0088,F02,1,Person_88,F,Mixed,N/A,N/A,N/A,BGABHA,01-01-1907,01-01-1991,84,84.40932642,Infection,Brown,Red,Light,O,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R2,Festival_U2,Village_5,,Medium,High School,,,,person88.p0088@kulsetufamily.com,f3c1ac789176003d8a801055cb32d50af95f276752e2e6a5331fcfe7f1d5694f
P0089,F02,1,Person_89,F,East Asian,N/A,N/A,N/A,FAGGJJ,01-01-1902,01-01-1995,93,84.40932642,Accident,Green,Black,Light,B,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Sweet_R2,Ritual_S1,City_3,,Medium,High School,,,,person89.p0089@kulsetufamily.com,3fb964b36a6cd4d41298dea5c9e76007ee21ce69ddf9aca7be8b8d33d6524252
P0090,F02,1,Person_90,M,Western European,N/A,N/A,N/A,IDJEIF,01-01-1914,01-01-2008,94,84.40932642,Old Age,Brown,Gray,Medium,AB,No,No,No,Moustache,No,No,No,No,No,No,Introvert,Sweet_R3,Ritual_S3,Village_1,,Medium,Bachelor's,,,,person90.p0090@kulsetufamily.com,1878739f063f3a3ef00bc5e492e766cd40af23579f9f92522f014daa5bcf0417
P0091,F03,1,Person_91,M,Western European,N/A,N/A,N/A,BIIAJB,01-01-1909,01-01-2002,93,83.27751196,Old Age,Brown,Gray,Light,AB,No,No,No,Full Beard,No,No,No,No,No,No,Extrovert,Sweet_R2,Ritual_S2,Village_4,,High,PhD,,,,person91.p0091@kulsetufamily.com,59e3d436b2ee2d17b5a777511fed82fa84d229859d4a6ea4ee6d66db605fe121
P0092,F03,1,Person_92,F,Western European,N/A,N/A,N/A,DJIADA,01-01-1912,31-12-1993,82,83.27751196,Old Age,Brown,Black,Light,A,No,No,No,N/A,Yes,No,No,No,Yes,No,Extrovert,Sweet_R2,Festival_U3,City_4,,Low,High School,,,,person92.p0092@kulsetufamily.com,981bb9a37e09ace70e9302ce7d9f2caa199fe9f60813738d64029177d7d3c9fc
P0093,F03,1,Person_93,F,Mixed,N/A,N/A,N/A,IBBIHH,01-01-1903,01-01-1987,84,83.27751196,Old Age,Brown,Brown,Light,O,No,Yes,No,N/A,No,No,No,No,No,No,Artistic,Festive_F2,Festival_U3,City_5,,High,PhD,,,,person93.p0093@kulsetufamily.com,6609ee1a380b883f7fee7dee6770d11bb65d815a9a3c12869bb0ff0b06d46f7c
P0094,F02,1,Person_94,M,Western European,N/A,N/A,N/A,GBGGFJ,01-01-1903,31-12-1989,87,84.40932642,Accident,Brown,Blonde,Dark,B,No,Yes,No,Full Beard,No,No,No,No,Yes,No,Artistic,Sweet_R3,Festival_U2,Village_3,,High,Bachelor's,,,,person94.p0094@kulsetufamily.com,f52d026073f2ad2a2cf4102922973598e3f99e135ac72bbb7f26533043dd2af4
P0095,F01,1,Person_95,F,South Asian,N/A,N/A,N/A,IEACBE,01-01-1913,01-01-1997,84,84.55913978,Old Age,Green,Brown,Light,A,No,No,No,N/A,No,No,No,No,No,No,Extrovert,Sweet_R1,Festival_U1,Village_3,,Low,High School,,,,person95.p0095@kulsetufamily.com,a6c9482c32f8c146f7f3a6e6aef6470fce846a4e3715cbeb94a5a4efecb11085
P0096,F01,1,Person_96,M,East Asian,N/A,N/A,N/A,ADGHDE,01-01-1918,31-12-2000,83,84.55913978,Accident,Brown,Gray,Light,AB,No,No,No,Moustache,No,No,No,No,No,No,Aggressive,Festive_F2,Ritual_S3,Village_7,,High,PhD,,,,person96.p0096@kulsetufamily.com,517ec2ed72b7f29a9d9e5378c0270ccd2166b7f8d890d7cddc3e76300167f4dc
P0097,F04,1,Person_97,F,East Asian,N/A,N/A,N/A,GIBIEH,01-01-1904,01-01-1996,92,82.9787234,Old Age,Blue,Black,Dark,B,No,Yes,No,N/A,No,No,No,No,Yes,No,Extrovert,Festive_F1,Ritual_S1,Village_6,,Low,PhD,,,,person97.p0097@kulsetufamily.com,5c0b017c5b4c65c6939e55af390219de7f81915cd07632bf1b2cf57a8908963d
P0098,F04,1,Person_98,M,Western European,N/A,N/A,N/A,DIDDBB,01-01-1901,01-01-1992,91,82.9787234,Infection,Hazel,Brown,Dark,O,No,No,No,Moustache,No,No,No,No,Yes,No,Calm,Festive_F2,Ritual_S1,Village_7,,Low,High School,,,,person98.p0098@kulsetufamily.com,758f218c3c4476b7710d12bfdb87e4b742d0d5be672077c94598060ed3fd456c
P0099,F03,1,Person_99,F,South Asian,N/A,N/A,N/A,FFBIEF,01-01-1911,01-01-2003,92,83.27751196,Infection,Brown,Red,Medium,AB,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Festive_F2,Ritual_S3,City_7,,High,Bachelor's,,,,person99.p0099@kulsetufamily.com,c5d0d71b4943d121053028b4de64d322c858f5413ca5f641da9601d04a81b62f
P0100,F03,1,Person_100,F,East Asian,N/A,N/A,N/A,FIIHFJ,01-01-1904,31-12-1990,87,83.27751196,Accident,Brown,Gray,Dark,AB,No,Yes,No,N/A,No,No,No,No,No,No,Introvert,Sweet_R3,Festival_U3,Village_8,,Low,High School,,,,person100.p0100@kulsetufamily.com,a00f8011bb7ec2d42c9be0919e2a89914ef286c15e18c4b9c98f636a8c93b0e0
P0101,F03,1,Person_101,M,Mixed,N/A,N/A,N/A,HCAFEB,01-01-1908,31-12-1998,91,83.27751196,Accident,Blue,Black,Light,B,No,No,No,Moustache,No,No,Yes,No,No,No,Extrovert,Sweet_R3,Festival_U2,Village_2,,Medium,PhD,,,,person101.p0101@kulsetufamily.com,f9fd89d5eb910283e93ca369f8dd1057dd365f62d3115b3c5a7d9a8ec0d82fd4
P0102,F04,1,Person_102,M,Western European,N/A,N/A,N/A,CGHHJB,01-01-1917,01-01-1986,69,82.9787234,Organ Failure,Hazel,Brown,Medium,AB,No,No,No,Moustache,Yes,No,No,No,No,No,Spiritual,Sweet_R1,Ritual_S1,Village_6,,Low,High School,,,,person102.p0102@kulsetufamily.com,de4be95f7df08bc969d593530679ab0fc6b1761d722dafcf6bc2aad4be21df07
P0103,F04,1,Person_103,F,East Asian,N/A,N/A,N/A,HIJIBF,01-01-1918,01-01-2004,86,82.9787234,Infection,Hazel,Blonde,Light,AB,No,No,No,N/A,No,No,No,No,Yes,No,Introvert,Festive_F1,Ritual_S3,City_4,,High,High School,,,,person103.p0103@kulsetufamily.com,83c5e8dc5a9078595d6c732a9c5aa51cc86fb0c60f774a6acb631bd6e2181104
P0104,F01,1,Person_104,M,South Asian,N/A,N/A,N/A,FEIDBG,01-01-1906,01-01-1982,76,84.55913978,Accident,Hazel,Blonde,Light,A,Yes,No,Yes,Moustache,No,No,No,No,Yes,No,Calm,Festive_F3,Festival_U1,City_7,,Low,Bachelor's,,,,person104.p0104@kulsetufamily.com,66835c61ddf78b7ca5a825a44855f81909c860a5f322d194c78823c05162c0f6
P0105,F04,1,Person_105,M,East Asian,N/A,N/A,N/A,IAAFHF,01-01-1920,31-12-1989,70,82.9787234,Heart Failure,Brown,Black,Medium,A,No,Yes,No,Full Beard,No,Yes,No,No,No,No,Spiritual,Sweet_R3,Ritual_S2,Village_4,,Low,Bachelor's,,,,person105.p0105@kulsetufamily.com,c1df6fb917b60b6259e766c21fba1d5b4ed8899c8f260c476d2cb20e39e085f6
P0106,F02,1,Person_106,M,South Asian,N/A,N/A,N/A,HJIJDI,01-01-1909,01-01-1984,75,84.40932642,Infection,Blue,Gray,Dark,B,Yes,No,No,Full Beard,No,No,No,No,Yes,No,Extrovert,Sweet_R2,Festival_U1,City_8,,High,PhD,,,,person106.p0106@kulsetufamily.com,ac490466ff76801d3ffa3e09ffa330d6397532ca3d4f63e806f187b8522b6db1
P0107,F03,1,Person_107,F,South Asian,N/A,N/A,N/A,IBBCGI,01-01-1910,01-01-1996,86,83.27751196,Old Age,Hazel,Gray,Dark,B,Yes,No,No,N/A,No,No,No,No,No,No,Introvert,Festive_F2,Ritual_S2,City_3,,Medium,High School,,,,person107.p0107@kulsetufamily.com,0cf766d4afcc3546330880b122a7ff65b029032038350615710d095c994ab241
P0108,F04,1,Person_108,F,Mixed,N/A,N/A,N/A,HEGDCD,01-01-1913,01-01-1996,83,82.9787234,Accident,Brown,Red,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R2,Ritual_S3,Village_8,,Low,PhD,,,,person108.p0108@kulsetufamily.com,e6547dcdb51bef5b3e6f9d0e703f439a0d5d3d1126340cec9d1e927c9209c901
P0109,F02,1,Person_109,F,South Asian,N/A,N/A,N/A,HGDACA,01-01-1908,31-12-1996,89,84.40932642,Infection,Hazel,Brown,Medium,B,No,Yes,No,N/A,No,No,No,No,Yes,No,Introvert,Festive_F3,Ritual_S2,City_9,,High,High School,,,,person109.p0109@kulsetufamily.com,4b55fbabd5bd6938b115fa185e533865d4d654f52dcbb3698b0fdf2d83297cf0
P0110,F02,1,Person_110,F,South Asian,N/A,N/A,N/A,EEEJGH,01-01-1910,01-01-2000,90,84.40932642,Old Age,Hazel,Brown,Medium,A,Yes,No,No,N/A,No,No,No,No,No,No,Calm,Festive_F2,Ritual_S1,City_8,,High,High School,,,,person110.p0110@kulsetufamily.com,78562508faa2e51129f1f341ced991d771a7c1936d2428cb3064de40d8b95c36
P0111,F03,1,Person_111,F,Mixed,N/A,N/A,N/A,AAAJCI,01-01-1915,31-12-1997,83,83.27751196,Infection,Brown,Blonde,Medium,B,No,No,No,N/A,No,No,No,No,No,No,Spiritual,Festive_F1,Festival_U3,Village_5,,Low,Bachelor's,,,,person111.p0111@kulsetufamily.com,cdb9f49a5519fa51864d9e82f972cfd256db93f882dbf952c8a54fdff3d789be
P0112,F02,1,Person_112,M,South Asian,N/A,N/A,N/A,FAEHAF,01-01-1910,01-01-1996,86,84.40932642,Infection,Blue,Black,Dark,O,Yes,No,No,Moustache,No,No,No,No,Yes,No,Artistic,Sweet_R2,Ritual_S2,Village_9,,High,Bachelor's,,,,person112.p0112@kulsetufamily.com,18a7771c58830de3770f3ebaf473f5315a9c0128357834bc4892e0a91d6a7a68
P0113,F01,1,Person_113,M,African,N/A,N/A,N/A,IFFJGG,01-01-1900,01-01-1987,87,84.55913978,Organ Failure,Brown,Blonde,Light,A,No,No,No,Full Beard,Yes,No,No,No,No,No,Calm,Festive_F3,Festival_U1,City_8,,Low,Bachelor's,,,,person113.p0113@kulsetufamily.com,0db75d869f3af84ce5c03cbe97e0e0b2c435ff6fbccd02643e88a7449aa7a8f4
P0114,F04,1,Person_114,F,African,N/A,N/A,N/A,BGIHGJ,01-01-1916,31-12-1990,75,82.9787234,Infection,Blue,Black,Medium,AB,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Festive_F1,Ritual_S1,City_1,,High,Bachelor's,,,,person114.p0114@kulsetufamily.com,ebd4a25427d8e927d0c5efa98f8a395e95965d1bb5b89ca55f74565bd0a54335
P0115,F02,1,Person_115,F,South Asian,N/A,N/A,N/A,IEBDFB,01-01-1919,31-12-2001,83,84.40932642,Old Age,Green,Blonde,Medium,O,Yes,Yes,No,N/A,No,No,No,No,No,No,Aggressive,Sweet_R3,Ritual_S1,City_2,,Low,Bachelor's,,,,person115.p0115@kulsetufamily.com,402adb981905b5df12263689f997066764e509ec190a757002c99181f0c86f88
P0116,F04,1,Person_116,F,Western European,N/A,N/A,N/A,HIEIIB,01-01-1905,01-01-1985,80,82.9787234,Old Age,Hazel,Blonde,Light,O,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Festive_F3,Ritual_S2,City_1,,Medium,Bachelor's,,,,person116.p0116@kulsetufamily.com,cbb9cb72c751d132650746cc0d3971e19d0f5cfa6f267a864d3d2e5af76ea4e8
P0117,F02,1,Person_117,M,Western European,N/A,N/A,N/A,DIAHDG,01-01-1916,01-01-1976,60,84.40932642,Heart Failure,Green,Blonde,Light,AB,No,No,No,Full Beard,No,Yes,No,No,Yes,No,Calm,Sweet_R3,Ritual_S1,Village_9,,Low,Bachelor's,,,,person117.p0117@kulsetufamily.com,749d864d0a0bcdfc5ced5b11550cfbe94c4dff3878337d8e028ff5f7ed1a8b81
P0118,F01,1,Person_118,F,Western European,N/A,N/A,N/A,EBHFGF,01-01-1914,31-12-1996,83,84.55913978,Old Age,Hazel,Red,Dark,A,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Sweet_R3,Festival_U3,Village_6,,Medium,Bachelor's,,,,person118.p0118@kulsetufamily.com,00053ae7b4c24e09e56b7d6f15aa40a4080fec9a754f7cd41f71d705a9a80d65
P0119,F03,1,Person_119,F,East Asian,N/A,N/A,N/A,IDHHGI,01-01-1902,01-01-1986,84,83.27751196,Old Age,Brown,Blonde,Medium,B,Yes,No,No,N/A,No,No,No,No,No,No,Artistic,Festive_F1,Festival_U3,City_1,,Low,Bachelor's,,,,person119.p0119@kulsetufamily.com,4ad2afef4c14052fb49da31aa5b8feed4ebd49d878d08b8783f6ba26e071b6c1
P0120,F01,1,Person_120,M,East Asian,N/A,N/A,N/A,DAGAGG,01-01-1912,01-01-1992,80,84.55913978,Infection,Brown,Red,Dark,AB,No,No,No,Full Beard,No,No,No,No,No,No,Introvert,Festive_F2,Ritual_S3,City_3,,Medium,PhD,,,,person120.p0120@kulsetufamily.com,ddffd07bb62a8e7642769807b0b93cab6334962f4a254df32abe79fec1735fed
P0121,F02,1,Person_121,F,Mixed,N/A,N/A,N/A,EFBHJB,01-01-1913,01-01-1996,83,84.40932642,Infection,Green,Blonde,Light,A,No,Yes,No,N/A,Yes,No,Yes,No,Yes,No,Spiritual,Sweet_R1,Ritual_S2,City_5,,Low,High School,,,,person121.p0121@kulsetufamily.com,9dc47e89b1a77f4e4a283ec622f4a02b0da20f4bec9a51fe0999aba9ae2cecf5
P0122,F01,1,Person_122,M,South Asian,N/A,N/A,N/A,JIBEBB,01-01-1901,01-01-1992,91,84.55913978,Infection,Green,Red,Medium,AB,No,Yes,No,Moustache,No,No,No,No,No,No,Spiritual,Festive_F3,Festival_U3,Village_1,,High,PhD,,,,person122.p0122@kulsetufamily.com,e0615b1774fc344c4a0a72b1d2a94aeb6954e890a593cf9de1e387a79d28d296
P0123,F05,1,Person_123,M,African,N/A,N/A,N/A,CAHECB,01-01-1914,01-01-2002,88,82.87634409,Infection,Green,Red,Dark,AB,No,No,No,Full Beard,No,No,No,No,Yes,No,Artistic,Festive_F3,Ritual_S1,Village_3,,Low,PhD,,,,person123.p0123@kulsetufamily.com,13f1ebab4acaa11cc5613e0503e08233b3bfe4e98bbcbfa30e66b9e37d63aca0
P0124,F01,1,Person_124,F,East Asian,N/A,N/A,N/A,BBIBCE,01-01-1909,01-01-1991,82,84.55913978,Accident,Hazel,Gray,Light,A,No,No,No,N/A,No,No,No,No,No,No,Calm,Festive_F1,Ritual_S3,City_3,,Medium,Bachelor's,,,,person124.p0124@kulsetufamily.com,964a8a2dfbc3bd3643d06e79e147b0e749497465020c3cdde5fd00ccc9c03cf1
P0125,F03,1,Person_125,M,African,N/A,N/A,N/A,AFFFJH,01-01-1900,02-01-1980,80,83.27751196,Accident,Blue,Black,Medium,A,Yes,Yes,No,Moustache,No,No,No,No,Yes,No,Introvert,Sweet_R1,Ritual_S3,City_5,,Low,PhD,,,,person125.p0125@kulsetufamily.com,437548ad40327a7d8a7b0d84f9cf256d2646d4d04fae263411b84c60130a1d7d
P0126,F02,1,Person_126,M,Western European,N/A,N/A,N/A,FGDJHI,01-01-1909,01-01-1992,83,84.40932642,Infection,Hazel,Brown,Dark,B,No,No,No,Moustache,No,No,Yes,Yes,No,No,Extrovert,Festive_F1,Festival_U1,City_9,,Low,High School,,,,person126.p0126@kulsetufamily.com,88841a386bf4458527d48825171b182571eca9db8e05c4a7c4589dd8a3a45338
P0127,F02,1,Person_127,F,East Asian,N/A,N/A,N/A,DJIIBG,01-01-1918,01-01-2012,94,84.40932642,Infection,Green,Gray,Medium,A,No,Yes,No,N/A,No,No,No,No,No,No,Calm,Sweet_R2,Festival_U1,Village_9,,Medium,Bachelor's,,,,person127.p0127@kulsetufamily.com,fef8baed341f807a7dacdeb00a4be0e0c4be858e45096c5bbce7e375e495b438
P0128,F04,1,Person_128,F,African,N/A,N/A,N/A,IGFJHF,01-01-1905,01-01-1990,85,82.9787234,Old Age,Hazel,Brown,Dark,A,No,No,No,N/A,Yes,No,No,No,Yes,No,Extrovert,Festive_F3,Festival_U2,Village_4,,Medium,Bachelor's,,,,person128.p0128@kulsetufamily.com,c94c8c09b0b7ecc70db8f90e1441422ac209b7f5ecfc72be4687955bb662ac91
P0129,F05,1,Person_129,F,South Asian,N/A,N/A,N/A,DGAAFJ,01-01-1911,01-01-2000,89,82.87634409,Accident,Brown,Black,Light,B,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Sweet_R3,Festival_U3,City_6,,Medium,Bachelor's,,,,person129.p0129@kulsetufamily.com,e0cbed7c29f286bb7e4f166e1d50dd889625fad113e695691e440ca381c9431c
P0130,F02,1,Person_130,F,Mixed,N/A,N/A,N/A,HBBBFG,01-01-1919,31-12-2009,91,84.40932642,Old Age,Green,Gray,Dark,B,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Sweet_R3,Ritual_S2,Village_1,,High,Bachelor's,,,,person130.p0130@kulsetufamily.com,f882a54d020417efd3d2bdfd8214624920272482f30f10c19f63ac2117818374
P0131,F03,1,Person_131,M,South Asian,N/A,N/A,N/A,JECJAD,01-01-1916,31-12-1993,78,83.27751196,Old Age,Blue,Brown,Light,B,No,Yes,No,Moustache,No,No,No,No,No,No,Artistic,Sweet_R1,Festival_U2,Village_4,,High,High School,,,,person131.p0131@kulsetufamily.com,1eb1e353686b6794d522cb0d096254584ae400bbfb4387ecdc289fb97e140910
P0132,F01,1,Person_132,M,Western European,N/A,N/A,N/A,HGHFBD,01-01-1910,31-12-1984,75,84.55913978,Infection,Hazel,Blonde,Medium,AB,No,No,No,Moustache,No,No,No,No,Yes,No,Aggressive,Sweet_R1,Ritual_S3,City_6,,Low,PhD,,,,person132.p0132@kulsetufamily.com,49e932ef7c95e3997470cae6459de8573529019b38d08e7fd53fa8b8127df724
P0133,F02,1,Person_133,M,African,N/A,N/A,N/A,JHCEBJ,01-01-1907,31-12-1996,90,84.40932642,Accident,Blue,Black,Dark,A,Yes,Yes,No,Moustache,No,No,No,No,No,No,Aggressive,Sweet_R3,Festival_U3,Village_2,,Medium,High School,,,,person133.p0133@kulsetufamily.com,99fd617cb9e20fbf3a6ec7635a335d94a95c48aae2c6cde02fa4546af689b6d7
